query_id,query,case_type,method,rank,product_id,title,brand,esci_label,score,query_ndcg_difference
52737,ifuser,largest_regression,lightgbm_ranker,4,B07ZZKSM3M,"Kingsley trend Essential Oil Aromatherapy Diffuser, 16 Modes Auto-Off, 7 Colors, BPA Free Wood Diffusers Humidifier - Maple",Kingsley trend,I,-0.020842794435633204,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,5,B074QGWYHX,Everlasting Comfort Essential Oil Diffuser (400ml) - Small & Large Room Home Aromatherapy Air Scents,Everlasting Comfort,I,-0.04206525389526866,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,6,B07XQLGKXY,Aromatherapy Diffuser & Essential Oil Set - Ultrasonic Diffuser & Top 10 Essential Oils - 300ml Diffuser with 4 Timer & 7 Ambient Light Settings - Therapeutic Grade Essential Oils,Pure Daily Care,I,-0.12081290504970572,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,7,B07KYDP8LG,"Aromatherapy Diffuser Aroma Essential Oil Diffuser Gift Edition 300ml Air Fragrance Ultrasonic Cool Mist Humidifier Colorful LED Lights & 4 Timer Settings, Waterless Auto Off (Brown 2pack 25)",ALIKE,I,-0.1579899287050519,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,8,B07RWPCQ17,Aromatherapy Diffuser & Essential Oil Set - Ultrasonic Diffuser Extreme Cool Mist Output - Top 16 Oils 350ml-Auto Shut-Off 7 Color LED – 100% Pure Therapeutic Grade Aroma Essential Oils-Lavender,Enava Organics,I,-0.16085183191716423,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,9,B07JD2GDKN,Pure daily care Ultimate Aromatherapy Diffuser& Essential Oil Set - Ultrasonic Diffuser&Top 10 Essential Oils - 400ml Diffuser with 4 Timer & 7 Ambient Light Settings - Therapeutic Grade - Lavender,Pure Daily Care,I,-0.16164013160006974,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,10,B01N7IZ4BZ,"VicTsing Essential Oil Diffuser, 150ml Mini Wood Grain Aroma Diffuser, Aromatherapy Diffuser with Auto Shut-Off Function and 7 Color Lights BPA-free for Office Home Study Yoga Spa Baby (Dark Brown)",VicTsing,I,-0.17435095433561498,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,11,B082796J3V,Aroma Diffuser & Essential Oil Set - Ultrasonic Diffuser - Top 20 Essential Oils - 300ml Diffuser with 4 Timer & 7 Ambient Light Settings - Therapeutic Grade Essential Oils - Lavender,Laila X Essentials,I,-0.18658917994587118,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,12,B083LFSRPJ,"Essential Oil Diffuser, Anjou 500ml Cool Mist Humidifier Aromatherapy Diffusers with 7 Color Changing Night Light for 12hrs of Continuous Quiet Diffuse Aroma (Wood Grain Light Brown)",Anjou,I,-0.22889933546683744,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,13,B018CLNEOM,"VicTsing Essential Oil Diffuser, 300ml Oil Diffuser with 7 Color Lights and 4 Timer, Aromatherapy Diffuser with Auto Shut-off Function, Cool Mist Humidifier BPA-Free for Bedroom Home",VicTsing,I,-0.27196620949013955,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,14,B079BJNM8D,"House Again 2 Pack Tea Ball Infuser & Cooking Infuser, Extra Fine Mesh Tea Infuser Threaded Connection 18/8 Stainless Steel with Extended Chain Hook to Brew Loose Leaf Tea, Spices & Seasonings …",HOUSE AGAIN,E,-0.27196620949013955,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,15,B07BF3MFH8,Smart WiFi Wireless Essential Oil Aromatherapy 400ml Ultrasonic Diffuser & Humidifier with Alexa & Google Home Phone App & Voice Control - Create Schedules - LED & Timer Settings,Sierra Modern Home,I,-0.4709652135726701,-1.0
52737,ifuser,largest_regression,lightgbm_ranker,16,B01MR4Y0CZ,"ASAKUKI 500ml Premium, Essential Oil Diffuser, 5 in 1 Ultrasonic Aromatherapy Fragrant Oil Humidifier Vaporizer, Timer and Auto-Off Safety Switch",ASAKUKI,I,-0.5554234998069324,-1.0
